,row,col,frozen_col,readable,seeded_doc
727,all,karamoja | kampala,False,"80. Hence, Museveni and other non-Baganda in Kampala, plus the Baganda of course, we are supporting the prosperity of many Baganda businessmen.",False
728,all,karamoja | kampala,False,"82. He stormed Katwe, a Kampala suburb known for its manufacture of all sorts of electric appliances, especially those locally made, to get the first machines he used on the onset on top of his kitchen microwave to sterilize his tissues.",False
729,all,karamoja | kampala,False,83. The minister of Finance Matia Kasaija has presented a $12m (Shs 140bn) request to parliament s committee on the national economy to operationalise the Eco-bus project in Kampala central district.,False
730,all,karamoja | kampala,False,"84. The opening day of Ugandan artist Donald Augustine Wasswa aka Waswad at Afriart in Kampala has gone down in local art lore because of one of the works on display titled controversially as `My Screw ups 1, 2& 3 .",False
731,all,karamoja | kampala,False,"85. The official launch of the Tororo Girls School Alumni Association was held on September 23, 2022 at Golf Course Hotel, in Kampala with First Deputy Prime Minister, Minister of East African Community Affairs and Woman Member of Parliament for Kamuli District Kadaga, as chief guest.",False
732,all,karamoja | kampala,False,"88. Annet Nabweteme, a resident of Kamombogga in Kampala thinks that Kalembe should identify women especially single mothers who took care of families during the lockdown.",False
733,all,karamoja | kampala,False,"89. However addressing journalists at the Uganda Media Center in Kampala minister Lokeris said government had already responded to the request, giving assurance that work has not stopped.",False
734,all,karamoja | kampala,False,"90. Bashir Twesigye, the executive director of Civic Response on Environment and Development (CRED), a Kampala-based civil society organisation, says the government s disaster risk response remains inadequate.",False
735,all,karamoja | kampala,False,"94. And so, Mr President today sanctions deployment of commandos in Kampala.",False
736,all,karamoja | kampala,False,95. The study findings were shared at the launch of the tenth edition of the Agricultural Financial Yearbook that was held recently at Imperial Royale hotel in Kampala.,False
737,all,karamoja | kampala,False,"97. President Yoweri Museveni has donated Shs 300 million towards the construction of the Uganda Orthodox Cathedral at Lubya Hill, in Rubaga Division in Kampala.",False
738,all,karamoja | kampala,False,"98. With the help of former State Minister for Agriculture Hope Mwesigye, Mbabazi reportedly met the delegates at Emerald Hotel, a small establishment in Kampala, coached them, and paid them amounts between Shs 500,000 1,000,000 each.",False
739,all,karamoja | kampala,False,"99. Sources say from this point, President Museveni embarked on a silent mission to reduce the BeijingMbabazi influence in Kampala.",False
740,all,karamoja | kampala,False,"100. On April 19, the hostility erupted once again as hundreds of traders in the capital city, Kampala, staged a closed-shop protest and marched along some streets brandishing placards telling the Chinese to Leave our country.",False
741,all,karamoja | kampala,False,103. Akiriket is a traditional shrine where elders in Karamoja meet and invoke their gods over issues affecting the land.,False
742,all,karamoja | kampala,False,104. The task force will interview witnesses and record statements from a number of government officials including Minister for Karamoja to establish their involvement in the iron sheets saga.,False
743,all,karamoja | kampala,False,"105. Arenger says even if she is a woman and some of the projects available could benefit her, she is worried that if the soaring number of unemployed youths in Karamoja is not catered for soon, the region may slide back into lawlessness.",False
744,all,karamoja | kampala,False,107. Some of the placards condemned the Uganda People s Defense Force-UPDF manning security in Karamoja while others attacked the ruling government for failing to live up to its promise of securing Ugandans.,False
745,all,karamoja | kampala,False,"108. Kato s story explored how science, particularly biotechnology, can help alleviate the suffering of Karamoja s pastoral communities.",False
746,all,karamoja | kampala,False,"109. Ssempijja pointed out that among the key current UPDF tasks that remain unfunded include; the ongoing operation Shujja against Allied Democratic Forces ADF, an Islamic rebel group in the DRC which requires 21.5 billion Shillings and the disarmament exercise in Karamoja region dubbed salama kwa wote that needs 27.5 billion Shillings.",False
747,all,karamoja | kampala,False,"110. Prof Orach says in Karamoja, sex is for procreation purposes and almost every pregnancy is intended, hence the lower numbers.",False
748,all,karamoja | kampala,False,"111. Enanga warned witnesses in the ongoing investigation into the Karamoja iron sheets scandal to heed to their summons, noting that the invitation is meant to either prove the allegations against them or disprove them.",False
749,all,karamoja | kampala,False,"112. John Lodungokol, the Assistant Commissioner crop production in the Ministry of Agriculture told URN on Sunday that the environmental degradation in Karamoja was the main cause of flooding that always hits the region.",False
750,all,karamoja | kampala,False,113. It was hoped that the interventions would persuade the people of Karamoja to embrace disarmament and abandon cattle rustling.,False
751,all,karamoja | kampala,False,"114. However, it seems we have always looked at Karamoja as a place that deserves pity hence the massive plan to donate cheap iron sheets that we hear didn t even reach those who needed them.",False
